state,admin1_pcode,district,township,admin3_pcode,population_2021_proj,fs_pin,fs_targeted,battles,explosions_remote_violence,protests_and_riots,strategic_developments,violence_against_civilians,conflict_score,fatalities,admin2_pcode,total_population_2015,area_sown_acres,population_density,vulnerability_band,old_conflict_score,old_conflict_env,approximate_vulnerable_population,flood_prob,flood_count,band_text,avg_safe_sanitation_improved_drinking_water,average_good_roof_and_wall,highest_education_at_least_middle_school_percent_14,electricity_for_lighting_percent_15,id_card_with_id_total_percent_16,female_literacy_percent_literate,child_dependency_ratio_31,unpaid_family_worker_percent,conflict_env,vul_score,mdp_score_old,d_water_2015,d_house_2015,d_electricity_2015,d_literacy_2015,d_child_2015,d_unpaid_2015,d_water_2019,d_house_2019,d_electricity_2019,d_literacy_2019,d_child_2019,d_unpaid_2019,water_2019,house_2019,edu_2019,electricity_2019,id_card_2019,female_literacy_2019,child_dependency_2019,unpaid_2019,mdp_adjust,cluster
Mon,MMR011,Thaton,Kyaikto,MMR011009,177704.36423321342,43004,10000,55,51,1,20,24,0.19525118532211083,227,MMR011D002,184532,30447,193.68650951761765,6,0,0,77898.4109651325,0.2,3,6. Secondary cities/towns in agricultural areas,0.29975320310859066,0.6496928166351607,0.6228014870535035,0.625945179584121,0.28050932067781775,0.09405551748917917,0.5085321298087255,0.04847025999425578,0.27531512688796983,0.26661219016892923,0.39121998929391927,0.32721814791121145,0.651653971961381,0.6442691785725496,0.1604778485654491,0.5425057792891071,0.050186205986477196,0.13088050193913603,0.5095008082395711,0.364,0.19499999999999995,0.469,0.41059100058152065,0.11989509118351666,0.1304866165267541,0.6228014870535035,0.3536472843127992,0.28050932067781775,0.1142888322241548,0.43962954494756123,0.39655224295796393,0.30722630248550886,A2
Mon,MMR011,Thaton,Bilin,MMR011010,174375.27232961828,43029,5000,30,33,0,15,21,0.1246678687658608,81,MMR011D002,181075,146709,90.78457704298243,4,0,0,91202.086877761,0.4666666666666667,7,4. Very low access to services and infrastructure,0.444355229282965,0.7750758328872576,0.6873873477821251,0.779128750223038,0.3177221514577865,0.1653300332685106,0.556853468746575,0.07089423570890717,0.1755580032037506,0.300987236054709,0.4745933811696456,0.32721814791121145,0.651653971961381,0.6442691785725496,0.1604778485654491,0.5425057792891071,0.050186205986477196,0.13088050193913603,0.5095008082395711,0.364,0.19499999999999995,0.469,0.41059100058152065,0.17773291554603807,0.15566898755155592,0.6873873477821251,0.44019312814178024,0.3177221514577865,0.20089599141286524,0.481403676813121,0.5800106743081104,0.38012685912667277,A2
Nay Pyi Taw,MMR018,Det Khi Na,Za Bu Thi Ri,MMR018002,123719.90831721459,0,0,0,7,1,5,0,0.01455800594935893,2,MMR018D002,110459,NA,1885.98859441174,8,0,0,11859.69818477024,0,NA,"8. Affluent, urban core",0.027431610942249218,0.1555281155015198,0.19633183602202686,0.09072948328267483,0.11556710466792208,0.025000000000000022,0.265,0.01503371803099323,0.019937047151274517,0.067006333313294,0.11132773355592325,0.12659909352725704,0.5501420306956004,0.5178293551319977,0.07153307718404087,0.4165079361572872,0.06546086895716663,0.04263460663604479,0.40400334590493525,0.30500000000000005,0.08799999999999997,0.399,0.32086866954540494,0.009238106761514955,0.012053032953814748,0.19633183602202686,0.05343940455859624,0.11556710466792208,0.030755002952547725,0.2538607090551835,0.07369057545022781,0.09311697155272924,B
Nay Pyi Taw,MMR018,Det Khi Na,Det Khi Na Thi Ri,MMR018004,57490.06829779366,0,0,1,0,0,1,3,0.00461836159799328,1,MMR018D002,51328,NA,344.09759436474314,6,0,0,19523.472235666995,0,NA,6. Secondary cities/towns in agricultural areas,0.06181220523081321,0.6582106617121624,0.5389615414377467,0.7483207088752322,0.1756417181371973,0.09699999999999998,0.376,0.05875860125408046,0.005889105239305313,0.16723157140972186,0.339338179580904,0.12659909352725704,0.5501420306956004,0.5178293551319977,0.07153307718404087,0.4165079361572872,0.06546086895716663,0.04263460663604479,0.40400334590493525,0.30500000000000005,0.08799999999999997,0.399,0.32086866954540494,0.020816413308321183,0.051009650381132414,0.5389615414377467,0.4407587440630258,0.1756417181371973,0.11932941145588503,0.3601948173764112,0.2880162532074309,0.2493410686708938,D
Nay Pyi Taw,MMR018,Det Khi Na,Pyinmana,MMR018006,210082.69677906152,0,0,2,13,5,4,3,0.05420528833393862,34,MMR018D002,187565,NA,163.52743867836256,6,0,0,58857.05290773117,0,NA,6. Secondary cities/towns in agricultural areas,0.1531402062375513,0.48862920101858154,0.4623897353648757,0.34467891990015886,0.20943250086241127,0.06699999999999995,0.416,0.04310754430841127,0.075971518830283,0.16432343305638872,0.2730472634614987,0.12659909352725704,0.5501420306956004,0.5178293551319977,0.07153307718404087,0.4165079361572872,0.06546086895716663,0.04263460663604479,0.40400334590493525,0.30500000000000005,0.08799999999999997,0.399,0.32086866954540494,0.05157282150440557,0.03786751895682542,0.4623897353648757,0.20301489192854077,0.20943250086241127,0.08242340791282776,0.39851341496964643,0.2112996758209885,0.20706424591506517,D
Nay Pyi Taw,MMR018,Det Khi Na,Lewe,MMR018007,318535.16586296825,0,0,1,3,0,2,2,0.00668426649604694,5,MMR018D002,284393,NA,131.30587899736395,4,0,0,124781.3403976294,0.2,3,4. Very low access to services and infrastructure,0.15930432381010828,0.7244760180440053,0.5954190632703369,0.7563138674931721,0.2777069501731477,0.08799999999999997,0.483,0.10099918388953837,0.008808899044555805,0.21187691402599634,0.3981524258350386,0.12659909352725704,0.5501420306956004,0.5178293551319977,0.07153307718404087,0.4165079361572872,0.06546086895716663,0.04263460663604479,0.40400334590493525,0.30500000000000005,0.08799999999999997,0.399,0.32086866954540494,0.05364870309756812,0.056145046775465855,0.5954190632703369,0.44546669148684503,0.2777069501731477,0.10825761039296786,0.46269706593831544,0.49506635454248604,0.3118009357096416,D
Nay Pyi Taw,MMR018,Oke Ta Ra,Zay Yar Thi Ri,MMR018001,124654.03232283259,0,0,0,3,6,113,3,0.0976301444597905,3,MMR018D001,111293,NA,213.60773290848857,6,0,0,34248.66848527336,0,NA,6. Secondary cities/towns in agricultural areas,0.0854458293384468,0.40558005752636617,0.4960764874901282,0.39022051773729627,0.19094967079567016,0.05600000000000005,0.4270000000000001,0.04853252985157906,0.1373449276593195,0.16600918393067365,0.26247563659243583,0.12394076004737517,0.4956718292557194,0.6438429935806999,0.10364166177585057,0.42926581727911084,0.08707904757257424,0.059323109240340455,0.41950458432853077,0.41000000000000003,0.132,0.406,0,0.04089786335051216,0.04854072521020229,0.4960764874901282,0.24849289946064798,0.19094967079567016,0.07132266960353205,0.4038569879587668,0,0.18751716298368246,D
Nay Pyi Taw,MMR018,Oke Ta Ra,Tatkon,MMR018003,243155.61481010212,0,0,0,6,1,3,1,0.01390893976284559,1,MMR018D001,217093,NA,112.4543907325061,5,0,0,90423.45813887168,0.06666666666666667,1,5. Agricultural areas with high profits,0.13936073588807085,0.5090343401549848,0.6310403591171703,0.8184629060621872,0.2063515260524984,0.12,0.418,0.14608509920746446,0.019019706071167358,0.20543287324765316,0.37354187081029705,0.12394076004737517,0.4956718292557194,0.6438429935806999,0.10364166177585057,0.42926581727911084,0.08707904757257424,0.059323109240340455,0.41950458432853077,0.41000000000000003,0.132,0.406,0,0.06670373939729077,0.0609223643260948,0.6310403591171703,0.5211981722737131,0.2063515260524984,0.15283429200756854,0.39534477978164984,0,0.25429940411949825,D
Nay Pyi Taw,MMR018,Oke Ta Ra,Poke Ba Thi Ri,MMR018005,130476.06659285931,0,0,0,2,1,1,2,0.01122580500206239,2,MMR018D001,116491,NA,477.932213255532,7,0,0,36975.95188595152,0,NA,7. Up-and-coming peri-urban and urban areas,0.09568728273464677,0.47137528968713793,0.51686854058324,0.520241888760139,0.1911739484628907,0.09599999999999997,0.44,0.02880204090382884,0.015227566239092879,0.15472018269646676,0.2950186238914854,0.12394076004737517,0.4956718292557194,0.6438429935806999,0.10364166177585057,0.42926581727911084,0.08707904757257424,0.059323109240340455,0.41950458432853077,0.41000000000000003,0.132,0.406,0,0.0457998411854907,0.056415245234525395,0.51686854058324,0.3312906663865433,0.1911739484628907,0.1222674336060548,0.41615239977015767,0,0.20999600940361282,D
Nay Pyi Taw,MMR018,Oke Ta Ra,Oke Ta Ra Thi Ri,MMR018008,91418.70664093515,0,0,0,2,0,6,1,0.00547002673693794,1,MMR018D001,81620,NA,95.69527695546594,6,0,0,33673.431643925316,0.13333333333333333,2,6. Secondary cities/towns in agricultural areas,0.1757408499008628,0.6176517871496705,0.6092396078152078,0.7016237071968277,0.23334410140446415,0.1359999999999999,0.447,0.06586982940298737,0.0070927843627640865,0.19927209635875504,0.37330873535875253,0.12394076004737517,0.4956718292557194,0.6438429935806999,0.10364166177585057,0.42926581727911084,0.08707904757257424,0.059323109240340455,0.41950458432853077,0.41000000000000003,0.132,0.406,0,0.08411674765165321,0.07392194246057937,0.6092396078152078,0.44679482858213804,0.23334410140446415,0.17321219760857756,0.42277300613013746,0,0.2554253039565947,D
Rakhine,MMR012,Kyaukpyu,Kyaukpyu,MMR012011,171175.73756895756,47000.071429559386,0,0,0,0,8,3,0.00881756578734353,0,MMR012D003,165352,47089,140.57406478689867,1,0.00162993459900147,0.004049187127581,103916.06868914858,0.2,3,"1. Extreme outliers, underdevelopment and conflict",0.6794627522541863,0.8478826749677973,0.7459474566797093,0.7945201803349077,0.3818953006478254,0.33798317359961194,0.48921531259467754,0.06143868100959021,0.011823942990354738,0.3294719393404298,0.5422931915110382,0.6320506929551448,0.8570961805144134,0.8965601686880907,0.2522052331650068,0.4798434008925976,0.07842323907827481,0.36058462592861185,0.6030008556717023,0.633,0.135,0.469,0.6569187026822252,0.38763318367469646,0.35670845832158343,0.7459474566797093,0.5609565221795662,0.3818953006478254,0.180915074058338,0.478160127200039,0.5146461571555753,0.45085778498966655,A1
Rakhine,MMR012,Kyaukpyu,Munaung,MMR012012,58972.356344968524,14000.034103613378,0,0,0,0,2,0,9.030310447419588e-4,0,MMR012D003,56966,40981,110.55731533573838,5,0,0,27832.413605993,0.2,3,5. Agricultural areas with high profits,0.5020699015948422,0.80678656260604,0.6993275191762109,0.9323379708177808,0.16597408446091177,0.08121050359147464,0.35797113539667974,0.09207590428036272,6.381379057841718e-4,0.23709421554389803,0.45471919774053793,0.6320506929551448,0.8570961805144134,0.8965601686880907,0.2522052331650068,0.4798434008925976,0.07842323907827481,0.36058462592861185,0.6030008556717023,0.633,0.135,0.469,0.6569187026822252,0.28643064500118987,0.33941911945859776,0.6993275191762109,0.6582602664484113,0.16597408446091177,0.04347022402059434,0.34988177849010565,0.7712813739786585,0.414255626379335,D
Rakhine,MMR012,Kyaukpyu,Ramree,MMR012013,101338.74477697774,25999.680633488286,0,1,0,0,2,0,0.00156456371608816,0,MMR012D003,97891,58954,83.12538574090227,4,2.687712268184817e-4,0.00377538606242892,61253.34018100891,0.2,3,4. Very low access to services and infrastructure,0.6616112052814702,0.8826389508430725,0.7151054317597776,0.9769381746810599,0.31758494145842175,0.1614415621216415,0.4603812433581297,0.11692088773497766,0.0015730981731165157,0.30487879451594313,0.5365777996548189,0.6320506929551448,0.8570961805144134,0.8965601686880907,0.2522052331650068,0.4798434008925976,0.07842323907827481,0.36058462592861185,0.6030008556717023,0.633,0.135,0.469,0.6569187026822252,0.37744888444181723,0.37133059644339367,0.7151054317597776,0.6897494291743962,0.31758494145842175,0.08641617230901133,0.4499776442341686,0.9793974182914515,0.49837631476405475,A1
Rakhine,MMR012,Kyaukpyu,Ann,MMR012014,123930.35613315948,51962,1000,0,9,1,12,1,0.02251043625038419,3,MMR012D003,119714,53314,19.007167244878108,1,0,0,69397.11645157599,0.3333333333333333,5,"1. Extreme outliers, underdevelopment and conflict",0.6042435761540992,0.8728754705946854,0.7656123007513809,0.9547498081070215,0.40352327378907593,0.28931265819674157,0.5408060384762112,0.06390630367571282,0.03117641095330407,0.33186605698465105,0.561878678718116,0.6320506929551448,0.8570961805144134,0.8965601686880907,0.2522052331650068,0.4798434008925976,0.07842323907827481,0.36058462592861185,0.6030008556717023,0.633,0.135,0.469,0.6569187026822252,0.34472067874586615,0.3672230517440192,0.7656123007513809,0.6740837365283373,0.40352327378907593,0.15486280108631487,0.5285850166398649,0.5353164010729498,0.4717409075447261,A1
Rakhine,MMR012,Maungdaw,Maungdaw,MMR012009,42221.457598032895,16889,16889.41697108115,34,11,0,27,12,0.10085064666472318,82,MMR012D002,531799,84499,358.58607901204044,2,0.09426256142891665,0.4143301285561656,314871.5871802885,0.13333333333333333,2,"2. Conflict-affected, poor human development",0.373290273556231,0.7156788247213779,0.5828948040668267,0.611322188449848,0.26639587564443057,0.40864531069085297,0.5088225118210126,0.10173410404624278,0.14189654201321206,0.30896305605508934,0.44609798662460276,0.4670686621985205,0.7325986297011959,0.6606191180453419,0.3934283877059793,0.5269830547056175,0.10500613777475336,NA,NA,NA,NA,NA,NA,0.373290273556231,0.7156788247213779,0.5828948040668267,0.611322188449848,0.26639587564443057,0.40864531069085297,0.5088225118210126,0.10173410404624278,0.44609798662460276,A2
Rakhine,MMR012,Maungdaw,Buthidaung,MMR012010,57501.30838010879,27218,25001,4,3,0,12,7,0.03804630885782072,5,MMR012D002,304812,98286,135.59691750737855,2,0.00684931506849315,0.01630434782608695,199235.36582772437,0.06666666666666667,1,"2. Conflict-affected, poor human development",0.6306818181818181,0.7621182528409092,0.6967648294564761,0.7466264204545454,0.34335804541427706,0.3668797464896465,0.5586673668242021,0.1107147852846552,0.05313363882041945,0.3393147203327007,0.5269764081183161,0.4670686621985205,0.7325986297011959,0.6606191180453419,0.3934283877059793,0.5269830547056175,0.10500613777475336,NA,NA,NA,NA,NA,NA,0.6306818181818181,0.7621182528409092,0.6967648294564761,0.7466264204545454,0.34335804541427706,0.3668797464896465,0.5586673668242021,0.1107147852846552,0.5269764081183161,A1
Rakhine,MMR012,Mrauk-U,Mrauk-U,MMR012003,196308.81462093847,92169,49999,3,8,0,11,5,0.07837837968871836,21,MMR012D005,217051,142055,174.27252555688966,4,0,0,128153.30798452604,0.2,3,4. Very low access to services and infrastructure,0.8321613485851896,0.8767369054786274,0.7657995360027496,0.9216134858518965,0.3993241062194085,0.19075922395424472,0.5282907611714537,0.06807027714280067,0.11013593872102226,0.3553180308096518,0.5728444555507963,0.8302462554708057,0.8511101156036514,0.9239372933450404,0.23777279472296178,0.5507691025241672,0.08765338557580611,NA,NA,NA,NA,NA,NA,0.8321613485851896,0.8767369054786274,0.7657995360027496,0.9216134858518965,0.3993241062194085,0.19075922395424472,0.5282907611714537,0.06807027714280067,0.5728444555507963,A1
Rakhine,MMR012,Mrauk-U,Kyauktaw,MMR012004,179196.62400930474,80736,40000,0,12,0,16,5,0.04436373537602564,11,MMR012D005,211034,105818,122.78266666831666,1,0.03273758061995562,0.2223501249295684,146481.55913904883,0.2,3,"1. Extreme outliers, underdevelopment and conflict",0.8563227839430059,0.7507055761063159,0.7306559725007161,0.8965885737772298,0.40395402631198496,0.2086542480148068,0.5301927922316904,0.11131993638860778,0.062062211878336083,0.3518019724691106,0.5610492386592947,0.8302462554708057,0.8511101156036514,0.9239372933450404,0.23777279472296178,0.5507691025241672,0.08765338557580611,NA,NA,NA,NA,NA,NA,0.8563227839430059,0.7507055761063159,0.7306559725007161,0.8965885737772298,0.40395402631198496,0.2086542480148068,0.5301927922316904,0.11131993638860778,0.5610492386592947,A1
Rakhine,MMR012,Mrauk-U,Minbya,MMR012005,175167.54682476277,71821,50000,0,6,0,2,2,0.01057633881566161,3,MMR012D005,195583,98386,56.75619923844645,1,0,0,122226.86361454127,0.3333333333333333,5,"1. Extreme outliers, underdevelopment and conflict",0.8817161734192421,0.8954351861963525,0.7954596038281772,0.9552801135743147,0.44596395101649744,0.2496230991085474,0.5701208743769868,0.08080331746459475,0.014309659829383887,0.36563539156382424,0.6093002898730892,0.8302462554708057,0.8511101156036514,0.9239372933450404,0.23777279472296178,0.5507691025241672,0.08765338557580611,NA,NA,NA,NA,NA,NA,0.8817161734192421,0.8954351861963525,0.7954596038281772,0.9552801135743147,0.44596395101649744,0.2496230991085474,0.5701208743769868,0.08080331746459475,0.6093002898730892,A1
Rakhine,MMR012,Mrauk-U,Myebon,MMR012006,142024.9707551043,35999.769923067914,0,2,3,0,1,0,0.01441811010401851,16,MMR012D005,139580,55792,70.38435370860087,1,0.00279257376955717,0.00693748925106477,98587.79348332064,0.26666666666666666,4,"1. Extreme outliers, underdevelopment and conflict",0.715721624812534,0.9009540827722646,0.8019214211265691,0.9249816522543796,0.46646335724101573,0.3383002904407122,0.5897171605619976,0.09192221531974172,0.019739328939274502,0.36856921386593944,0.603747725566152,0.8302462554708057,0.8511101156036514,0.9239372933450404,0.23777279472296178,0.5507691025241672,0.08765338557580611,NA,NA,NA,NA,NA,NA,0.715721624812534,0.9009540827722646,0.8019214211265691,0.9249816522543796,0.46646335724101573,0.3383002904407122,0.5897171605619976,0.09192221531974172,0.603747725566152,A1
Rakhine,MMR012,Sittwe,Sittwe,MMR012001,153108.0386733227,128717,79999,1,0,2,28,12,0.2633683380374048,2,MMR012D001,298983,23476,1351.2487553610713,3,0.10951602454398596,0.306838768115942,141949.15449191575,0.26666666666666666,4,3. Hubs in conflict-affected areas,0.26732332277173165,0.614254718280755,0.48664962543024903,0.5251067640170822,0.3152643216080402,0.14908401768793444,0.3982497152790266,0.02861507537688442,0.37158676103569577,0.272494662684864,0.34806844505646295,0.6494684802719953,0.755884143240747,0.7785457757192339,0.19585517918257325,0.5104111336026252,0.054886828661266325,0.7026078917070788,0.568000558210934,0.37,0.243,0.479,0.6716880818279856,0.2891956760366838,0.5709607966268844,0.48664962543024903,0.249554372710882,0.3152643216080402,0.18497042789150558,0.3737410903876736,0.3501824674528257,0.352564847268093,A2
Rakhine,MMR012,Sittwe,Ponnagyun,MMR012002,134322.93214950498,36999.61783574795,0,0,4,0,6,4,0.01824426493143333,5,MMR012D001,150038,63305,131.9399496153699,1,0.00290499557009473,0.01064311594202898,104318.48580110328,0.13333333333333333,2,"1. Extreme outliers, underdevelopment and conflict",0.8950266429840142,0.8229524373396486,0.8069349588306632,0.949832247878429,0.40618712273641844,0.21806983228598786,0.5504353123334264,0.05687006655316514,0.025146926923838107,0.3496815141119594,0.588288577617719,0.6494684802719953,0.755884143240747,0.7785457757192339,0.19585517918257325,0.5104111336026252,0.054886828661266325,0.7026078917070788,0.568000558210934,0.37,0.243,0.479,0.6716880818279856,0.9682575856264819,0.76494907605206,0.8069349588306632,0.4514030422814309,0.40618712273641844,0.2705620013045336,0.5165610568616231,0.695958335510144,0.6101016474004194,A1
Rakhine,MMR012,Sittwe,Pauktaw,MMR012007,151097.64096202247,50000.361944635726,0,0,0,0,3,1,0.05097965656637012,0,MMR012D001,177985,102889,190.1783403262561,1,0.01603770127299826,0.0398418768399648,131444.51495240812,0.2,3,"1. Extreme outliers, underdevelopment and conflict",0.9111118386589838,0.8615603719224725,0.8544636719567231,0.9393988999476166,0.5121638813642934,0.223430253814921,0.5921612721869729,0.0659818082684968,0.07141265474034411,0.38310695790333177,0.6200339997650599,0.6494684802719953,0.755884143240747,0.7785457757192339,0.19585517918257325,0.5104111336026252,0.054886828661266325,0.7026078917070788,0.568000558210934,0.37,0.243,0.479,0.6716880818279856,0.985658869544299,0.8008358448948389,0.8544636719567231,0.4464446456722728,0.5121638813642934,0.27721274414915603,0.5557191657938809,0.8074650205229404,0.6549954804873006,A1
Rakhine,MMR012,Sittwe,Rathedaung,MMR012008,115917.75145475383,58100,10001,3,2,0,8,6,0.05177733965623364,35,MMR012D001,164179,89539,195.18070058142035,1,0.00869246638146173,0.03225268459468102,117060.3822986868,0.06666666666666667,1,"1. Extreme outliers, underdevelopment and conflict",0.8373320734563083,0.8379483176533421,0.80282365084046,0.9091656053572162,0.4132668036395656,0.23083401567434791,0.5894645520684302,0.08888939062111942,0.07254003971655036,0.3643210348465297,0.5887155511638488,0.6494684802719953,0.755884143240747,0.7785457757192339,0.19585517918257325,0.5104111336026252,0.054886828661266325,0.7026078917070788,0.568000558210934,0.37,0.243,0.479,0.6716880818279856,0.9058424552696825,0.7788880162265731,0.80282365084046,0.432076423086884,0.4132668036395656,0.2863986852069804,0.5531884041162024,1.0878009485596816,0.6575356733682538,A1
Rakhine,MMR012,Thandwe,Thandwe,MMR012015,138185.3388749741,35999.91171640083,0,0,0,5,13,1,0.04094746318987558,1,MMR012D004,133484,63260,38.037736558562656,5,0,0,58016.72006611879,0.26666666666666666,4,5. Agricultural areas with high profits,0.21090909090909093,0.8775060337892197,0.5699301990619345,0.7985840707964602,0.2664746350959717,0.08546029237455555,0.345017227670289,0.05644671123913215,0.05723391103275116,0.21469516850586778,0.4012910326170817,0.3189051961801227,0.8733880766048554,0.8495906617576408,0.1016652982718755,0.39622541349441454,0.06716329661921525,0.1986093717063251,0.7069977804506058,0.481,0.049000000000000044,0.44600000000000006,0.6029481064807864,0.1313510175887741,0.19954579952233037,0.5699301990619345,0.4521223635608573,0.2664746350959717,0.041189613344317144,0.38835894493455575,0.5067416188883929,0.3194642739996417,D
Rakhine,MMR012,Thandwe,Toungup,MMR012016,163917.80844747147,43999.91720430579,0,1,0,3,11,2,0.02936681689233122,10,MMR012D004,158341,92405,32.86823538287978,4,0,0,80328.00624876987,0.2,3,4. Very low access to services and infrastructure,0.4091981132075472,0.8509746533303023,0.664210163255921,0.8803421232098204,0.3482359884754871,0.134390622306499,0.4546950427723204,0.07755748666216247,0.04086670102602568,0.268899399524225,0.4774505241525075,0.3189051961801227,0.8733880766048554,0.8495906617576408,0.1016652982718755,0.39622541349441454,0.06716329661921525,0.1986093717063251,0.7069977804506058,0.481,0.049000000000000044,0.44600000000000006,0.6029481064807864,0.2548424457833598,0.1935125355648799,0.664210163255921,0.4984100936183758,0.3482359884754871,0.06477274551842001,0.5118146947919424,0.6962603398026311,0.40400737585137714,D
Rakhine,MMR012,Thandwe,Gwa,MMR012017,68340.06432105285,11999.988705708112,0,0,0,1,6,0,0.00947519451474425,0,MMR012D004,66015,36496,29.13672193078188,5,0,0,30174.295216727412,0.2,3,5. Agricultural areas with high profits,0.32070298972642275,0.9188214244488053,0.5468087712850668,0.8789680249336258,0.24689664998486172,0.05593854638566076,0.3595266920985905,0.06390140518976295,0.01275338571844372,0.21705978626597874,0.4239455630065996,0.3189051961801227,0.8733880766048554,0.8495906617576408,0.1016652982718755,0.39622541349441454,0.06716329661921525,0.1986093717063251,0.7069977804506058,0.481,0.049000000000000044,0.44600000000000006,0.6029481064807864,0.19972901055500245,0.20894096302467585,0.5468087712850668,0.497632141010608,0.24689664998486172,0.026960908190790618,0.40469111575103894,0.573664980727077,0.33816556756614014,D
Sagaing,MMR005,Hkamti,Hkamti,MMR005033,50052.78736458388,7653,764.6930044427131,5,3,2,9,1,0.02639538924960625,10,MMR005D008,47658,10378,5.819129158021152,3,0,0,22964.26441020192,0.3333333333333333,5,3. Hubs in conflict-affected areas,0.4576144545578047,0.6686591495720691,0.5544168528007708,0.7822306751800028,0.2809556206824366,0.2604072953300074,0.4351900535057062,0.13300711743772242,0.03666710982889348,0.27799673208834,0.446560152383315,0.42736477050123334,0.6925217182196896,0.8985924528294065,0.29467383118285323,0.5912338716903783,0.1872443606389872,0.18787304737419752,0.6455053899237744,0.89,0.1259999999999999,0.6279999999999999,0.8965831066904463,0.20117105581590722,0.18139941142595675,0.5544168528007708,0.7747508881452513,0.2809556206824366,0.11134792349857689,0.46225253099962255,0.6368786443409932,0.4003966159636894,D
Sagaing,MMR005,Hkamti,Homalin,MMR005034,271180.7044831875,41464,4145.647058499893,15,8,2,9,11,0.0506036496101388,39,MMR005D008,258206,75765,24.204882557349205,4,0,0,124654.50393141582,0.3333333333333333,5,4. Very low access to services and infrastructure,0.27844612931203305,0.5868142013820887,0.6044355116969153,0.8972945751615701,0.4167245056665332,0.11540465173290837,0.5562997512437811,0.12373661892627176,0.07088123493366781,0.26723007689804934,0.44739449314026264,0.42736477050123334,0.6925217182196896,0.8985924528294065,0.29467383118285323,0.5912338716903783,0.1872443606389872,0.18787304737419752,0.6455053899237744,0.89,0.1259999999999999,0.6279999999999999,0.8965831066904463,0.12240719510418921,0.1591958336549026,0.6044355116969153,0.8887145327998947,0.4167245056665332,0.04934603816014921,0.5908934865018151,0.592488670044299,0.4280257217035873,D
Sagaing,MMR005,Kale,Kale,MMR005027,366088.59478020685,56195,5620.500044487943,152,121,8,205,82,0.7080031564425845,1104,MMR005D005,348573,213465,149.15697249124554,4,0,0,149861.72503665905,0.13333333333333333,2,4. Very low access to services and infrastructure,0.16889747007654354,0.5322183896989103,0.5464888059071967,0.9407577402465336,0.2875589840237047,0.0659903327785698,0.4792488840728998,0.09005342152124142,1,0.4033514154662289,0.38890175354070006,0.21017926542644894,0.5765271139008796,0.9319802855410765,0.056482010533898216,0.4734649336551573,0.1212676520244426,0.08457477329276608,0.4149989566932868,0.727,0.07999999999999996,0.46099999999999997,0.8099654709981451,0.06796324657650012,0.07807481827951838,0.5464888059071967,0.7338469362172855,0.2875589840237047,0.09346739913086492,0.466631676082101,0.6014807804042008,0.35943908082767156,C
Sagaing,MMR005,Kale,Kalewa,MMR005028,59267.67586886143,9062,905.7972813338224,2,2,0,5,0,0.00973099536336617,30,MMR005D005,56432,32150,23.858790851051495,5,0,0,24953.85377391273,0.26666666666666666,4,5. Agricultural areas with high profits,0.33221133361738386,0.6127822752449936,0.6383192265230337,0.831870472944184,0.1684215125169295,0.010698365527488818,0.4425908016333549,0.23917602341736205,0.013114915299930148,0.2296453550117141,0.40950875142809134,0.21017926542644894,0.5765271139008796,0.9319802855410765,0.056482010533898216,0.4734649336551573,0.1212676520244426,0.08457477329276608,0.4149989566932868,0.727,0.07999999999999996,0.46099999999999997,0.8099654709981451,0.13367968609543934,0.0898932951409827,0.6383192265230337,0.6489083977557666,0.1684215125169295,0.015152952844790233,0.4309386927091472,1.5974937852318616,0.4653509436022438,A1
Sagaing,MMR005,Kale,Mingin,MMR005029,109607.18132800513,16759,1676.1062042242897,77,29,0,66,39,0.3328156676266837,570,MMR005D005,104363,120946,26.317487207013436,4,0,0,49683.82666758765,0.3333333333333333,5,4. Very low access to services and infrastructure,0.28207453078248257,0.7049143168011606,0.6813542174769209,0.9567957203735606,0.22365004726180648,0.04948066182994937,0.4708410158805686,0.161766993311557,0.46973836661879986,0.32694983845371073,0.4413596879647508,0.21017926542644894,0.5765271139008796,0.9319802855410765,0.056482010533898216,0.4734649336551573,0.1212676520244426,0.08457477329276608,0.4149989566932868,0.727,0.07999999999999996,0.46099999999999997,0.8099654709981451,0.11350496179624456,0.10340878528834146,0.6813542174769209,0.7463575136760989,0.22365004726180648,0.07008342849304637,0.45844516223250775,1.0804668577498278,0.43465887174684925,C
Sagaing,MMR005,Kanbalu,Kanbalu,MMR005007,310412.7719640728,47462,4745.788726074859,22,39,1,58,35,0.15718367871107333,254,MMR005D002,295561,780517,72.60473166507512,4,0,0,137971.94588989395,0.2,3,4. Very low access to services and infrastructure,0.2925023644131364,0.6436340214590874,0.6847491990876422,0.8060692039265565,0.32567907098838733,0.05791384077746842,0.45769579774085545,0.20427338675066772,0.22151339085987098,0.2910146187001469,0.43406461064297513,0.22813760240933487,0.6208055070466233,0.7908298941137654,0.0718018905285684,0.4190472850431386,0.1562474746490634,0.10023441182590676,0.4509985858851806,0.605,0.1140000000000001,0.365,0.7209857978189917,0.1285136783458986,0.10392027267768675,0.6847491990876422,0.6166583635815521,0.32567907098838733,0.09194991663909662,0.3986637597669066,0.9425957830704718,0.41159125551970527,A2
